"Reaction ID","Subsystem"
"R_FLVR","Cofactor and Prosthetic Group Biosynthesis"
"R_CBLAT","Cofactor and Prosthetic Group Biosynthesis"
"R_TDP","Cofactor and Prosthetic Group Biosynthesis"
"R_PPGPPDP","Cofactor and Prosthetic Group Biosynthesis"
"R_GDPDPK","Cofactor and Prosthetic Group Biosynthesis"
"R_DNTPPA","Cofactor and Prosthetic Group Biosynthesis"
"R_DHPTPE","Cofactor and Prosthetic Group Biosynthesis"
"R_FALDH2","Cofactor and Prosthetic Group Biosynthesis"
"R_CBIAT","Cofactor and Prosthetic Group Biosynthesis"
"R_FALGTHLs","Cofactor and Prosthetic Group Biosynthesis"
"R_HMBS","Cofactor and Prosthetic Group Biosynthesis"
"R_HYPOE","Cofactor and Prosthetic Group Biosynthesis"
"R_MEPCT","Cofactor and Prosthetic Group Biosynthesis"
"R_NADPPPS","Cofactor and Prosthetic Group Biosynthesis"
"R_GTPDPDP","Cofactor and Prosthetic Group Biosynthesis"
"R_NMNN","Cofactor and Prosthetic Group Biosynthesis"
"R_NNDMBRT","Cofactor and Prosthetic Group Biosynthesis"
"R_E4PD","Cofactor and Prosthetic Group Biosynthesis"
"R_DPR","Cofactor and Prosthetic Group Biosynthesis"
"R_NAMNPP","Cofactor and Prosthetic Group Biosynthesis"
"R_DHFR","Cofactor and Prosthetic Group Biosynthesis"
"R_AMAOTr","Cofactor and Prosthetic Group Biosynthesis"
"R_PANTS","Cofactor and Prosthetic Group Biosynthesis"
"R_PERD","Cofactor and Prosthetic Group Biosynthesis"
"R_PYDAMK","Cofactor and Prosthetic Group Biosynthesis"
"R_FADRx2","Cofactor and Prosthetic Group Biosynthesis"
"R_GTHS","Cofactor and Prosthetic Group Biosynthesis"
"R_PPPGO","Cofactor and Prosthetic Group Biosynthesis"
"R_CPPPGO2","Cofactor and Prosthetic Group Biosynthesis"
"R_SHCHF","Cofactor and Prosthetic Group Biosynthesis"
"R_SUCBZL","Cofactor and Prosthetic Group Biosynthesis"
"R_IPDDI","Cofactor and Prosthetic Group Biosynthesis"
"R_UPP3MT","Cofactor and Prosthetic Group Biosynthesis"
"R_TPRDCOAS","Cofactor and Prosthetic Group Biosynthesis"
"R_FLVRx","Cofactor and Prosthetic Group Biosynthesis"
"R_FMNRx","Cofactor and Prosthetic Group Biosynthesis"
"R_DHBS","Cofactor and Prosthetic Group Biosynthesis"
"R_OMBZLM","Cofactor and Prosthetic Group Biosynthesis"
"R_SFGTHi","Cofactor and Prosthetic Group Biosynthesis"
"R_DHNAOT4","Cofactor and Prosthetic Group Biosynthesis"
"R_AMPMS2","Cofactor and Prosthetic Group Biosynthesis"
"R_PPPGO3","Cofactor and Prosthetic Group Biosynthesis"
"R_PDX5POi","Cofactor and Prosthetic Group Biosynthesis"
"R_PDX5PO2","Cofactor and Prosthetic Group Biosynthesis"
"R_5DOAN","Cofactor and Prosthetic Group Biosynthesis"
"R_GTHRDHpp","Cofactor and Prosthetic Group Biosynthesis"
"R_OMMBLHX3","Cofactor and Prosthetic Group Biosynthesis"
"R_OPHHX3","Cofactor and Prosthetic Group Biosynthesis"
"R_AMMQLT8","Cofactor and Prosthetic Group Biosynthesis"
"R_2MAHMP","Cofactor and Prosthetic Group Biosynthesis"
"R_MALCOAMT","Cofactor and Prosthetic Group Biosynthesis"
"R_OGMEACPS","Cofactor and Prosthetic Group Biosynthesis"
"R_OGMEACPR","Cofactor and Prosthetic Group Biosynthesis"
"R_OPMEACPS","Cofactor and Prosthetic Group Biosynthesis"
"R_MPTAT","Cofactor and Prosthetic Group Biosynthesis"
"R_MOADSUx","Cofactor and Prosthetic Group Biosynthesis"
"R_ICYSDS","Cofactor and Prosthetic Group Biosynthesis"
"R_I4FE4SR","Cofactor and Prosthetic Group Biosynthesis"
"R_S2FE2ST","Cofactor and Prosthetic Group Biosynthesis"
"R_BMOCOS","Cofactor and Prosthetic Group Biosynthesis"
"R_BWCOS","Cofactor and Prosthetic Group Biosynthesis"
"R_BWCOGDS1","Cofactor and Prosthetic Group Biosynthesis"
"R_BWCOGDS2","Cofactor and Prosthetic Group Biosynthesis"
"R_DHNPTE","Cofactor and Prosthetic Group Biosynthesis"
"R_DHMPTR","Cofactor and Prosthetic Group Biosynthesis"
"R_I2FE2SS","Cofactor and Prosthetic Group Biosynthesis"
"R_I2FE2ST","Cofactor and Prosthetic Group Biosynthesis"
"R_I2FE2SS2","Cofactor and Prosthetic Group Biosynthesis"
"R_I4FE4ST","Cofactor and Prosthetic Group Biosynthesis"
"R_S4FE4ST","Cofactor and Prosthetic Group Biosynthesis"
"R_S2FE2SS2","Cofactor and Prosthetic Group Biosynthesis"
"R_BTS5","Cofactor and Prosthetic Group Biosynthesis"
"R_CCGS","Cofactor and Prosthetic Group Biosynthesis"
"R_CDGR","Cofactor and Prosthetic Group Biosynthesis"
"R_CPH4S","Cofactor and Prosthetic Group Biosynthesis"
"R_SHCHCS3","Cofactor and Prosthetic Group Biosynthesis"
"R_SEPHCHCS","Cofactor and Prosthetic Group Biosynthesis"
"R_DHNCOAS","Cofactor and Prosthetic Group Biosynthesis"
"R_DHNCOAT","Cofactor and Prosthetic Group Biosynthesis"
"R_FESD1s","Cofactor and Prosthetic Group Biosynthesis"
"R_I2FE2SR","Cofactor and Prosthetic Group Biosynthesis"
"R_TYRL","Cofactor and Prosthetic Group Biosynthesis"
"R_THZPSN3","Cofactor and Prosthetic Group Biosynthesis"
"R_MOCDS","Cofactor and Prosthetic Group Biosynthesis"
"R_BMOGDS1","Cofactor and Prosthetic Group Biosynthesis"
"R_MPTS","Cofactor and Prosthetic Group Biosynthesis"
"R_MOCOS","Cofactor and Prosthetic Group Biosynthesis"
"R_BMOGDS2","Cofactor and Prosthetic Group Biosynthesis"
"R_FESD2s","Cofactor and Prosthetic Group Biosynthesis"
"R_S2FE2SR","Cofactor and Prosthetic Group Biosynthesis"
"R_OPMEACPD","Cofactor and Prosthetic Group Biosynthesis"
"R_EPMEACPR","Cofactor and Prosthetic Group Biosynthesis"
"R_AOXSr2","Cofactor and Prosthetic Group Biosynthesis"
"R_SCYSDS","Cofactor and Prosthetic Group Biosynthesis"
"R_S2FE2SS","Cofactor and Prosthetic Group Biosynthesis"
"R_S4FE4SR","Cofactor and Prosthetic Group Biosynthesis"
"R_OGMEACPD","Cofactor and Prosthetic Group Biosynthesis"
"R_EGMEACPR","Cofactor and Prosthetic Group Biosynthesis"
"R_OPMEACPR","Cofactor and Prosthetic Group Biosynthesis"
"R_PMEACPE","Cofactor and Prosthetic Group Biosynthesis"
"R_MECDPDH5","Cofactor and Prosthetic Group Biosynthesis"
"R_CDGS","Cofactor and Prosthetic Group Biosynthesis"
"R_FESR","Cofactor and Prosthetic Group Biosynthesis"
"R_GDPTPDP","Cofactor and Prosthetic Group Biosynthesis"
"R_MPTSS","Cofactor and Prosthetic Group Biosynthesis"
"R_CPMPS","Cofactor and Prosthetic Group Biosynthesis"
"R_LIPOCT","Cofactor and Prosthetic Group Biosynthesis"
"R_LIPOS","Cofactor and Prosthetic Group Biosynthesis"
"R_OCTNLL","Cofactor and Prosthetic Group Biosynthesis"
"R_LIPATPT","Cofactor and Prosthetic Group Biosynthesis"
"R_LIPAMPL","Cofactor and Prosthetic Group Biosynthesis"
"R_MOGDS","Cofactor and Prosthetic Group Biosynthesis"
"R_WCOS","Cofactor and Prosthetic Group Biosynthesis"
"R_ThDPAT","Cofactor and Prosthetic Group Biosynthesis"
"R_DHNPA2r","Cofactor and Prosthetic Group Biosynthesis"
"R_OMPHHXy","Cofactor and Prosthetic Group Biosynthesis"
"R_4ABZGLUH","Cofactor and Prosthetic Group Biosynthesis"
"R_OMMBLHXy","Cofactor and Prosthetic Group Biosynthesis"
"R_OPHHXy","Cofactor and Prosthetic Group Biosynthesis"
"R_ACP1p","Cofactor and Prosthetic Group Biosynthesis"
"R_CXSAMS","Cofactor and Prosthetic Group Biosynthesis"
"R_CYSDS","Cys Metabolism"
"R_SADT2","Cys Metabolism"
"R_SERAT","Cys Metabolism"
"R_CYSS","Cys Metabolism"
"R_BPNT","Cys Metabolism"
"R_PAPSR","Cys Metabolism"
"R_SULR","Cys Metabolism"
"R_ADSK","Cys Metabolism"
"R_MCPST","Cys Metabolism"
"R_AMPTASECG","Cys Metabolism"
"R_PAPSR2","Cys Metabolism"
"R_CYSSADS","Cys Metabolism"
"R_CYSDDS","Cys Metabolism"
"R_CYSTA","Cys Metabolism"
"R_EX_acgam_e","Exchange"
"R_EX_cellb_e","Exchange"
"R_EX_chol_e","Exchange"
"R_EX_pi_e","Exchange"
"R_EX_h_e","Exchange"
"R_EX_ade_e","Exchange"
"R_EX_4abut_e","Exchange"
"R_EX_ac_e","Exchange"
"R_EX_akg_e","Exchange"
"R_EX_ala-L_e","Exchange"
"R_EX_arg-L_e","Exchange"
"R_EX_asp-L_e","Exchange"
"R_EX_cytd_e","Exchange"
"R_EX_dcyt_e","Exchange"
"R_EX_fum_e","Exchange"
"R_EX_glu-L_e","Exchange"
"R_EX_gua_e","Exchange"
"R_EX_met-L_e","Exchange"
"R_EX_metsox-S-L_e","Exchange"
"R_EX_crn_e","Exchange"
"R_EX_fe3_e","Exchange"
"R_EX_glcn_e","Exchange"
"R_EX_gln-L_e","Exchange"
"R_EX_glyc_e","Exchange"
"R_EX_man_e","Exchange"
"R_EX_mn2_e","Exchange"
"R_EX_rib-D_e","Exchange"
"R_EX_sbt-D_e","Exchange"
"R_EX_ura_e","Exchange"
"R_EX_val-L_e","Exchange"
"R_EX_xan_e","Exchange"
"R_EX_co2_e","Exchange"
"R_EX_hxan_e","Exchange"
"R_EX_ile-L_e","Exchange"
"R_EX_lac-L_e","Exchange"
"R_EX_leu-L_e","Exchange"
"R_EX_no3_e","Exchange"
"R_EX_orn_e","Exchange"
"R_EX_pro-L_e","Exchange"
"R_EX_pyr_e","Exchange"
"R_EX_succ_e","Exchange"
"R_EX_thymd_e","Exchange"
"R_EX_tyr-L_e","Exchange"
"R_EX_btn_e","Exchange"
"R_EX_ptrc_e","Exchange"
"R_EX_spmd_e","Exchange"
"R_EX_thym_e","Exchange"
"R_EX_xtsn_e","Exchange"
"R_EX_fe2_e","Exchange"
"R_EX_glc__D_e","Exchange"
"R_EX_alltn_e","Exchange"
"R_EX_dgsn_e","Exchange"
"R_EX_arab-L_e","Exchange"
"R_EX_fru_e","Exchange"
"R_EX_gal_e","Exchange"
"R_EX_xyl-D_e","Exchange"
"R_EX_duri_e","Exchange"
"R_EX_for_e","Exchange"
"R_EX_gly_e","Exchange"
"R_EX_h2_e","Exchange"
"R_EX_lys-L_e","Exchange"
"R_EX_ser-L_e","Exchange"
"R_EX_thm_e","Exchange"
"R_EX_trp-L_e","Exchange"
"R_EX_din_e","Exchange"
"R_EX_fmn_e","Exchange"
"R_EX_gthox_e","Exchange"
"R_EX_acald_e","Exchange"
"R_EX_melib_e","Exchange"
"R_EX_sucr_e","Exchange"
"R_EX_tre_e","Exchange"
"R_EX_zn2_e","Exchange"
"R_EX_tmao_e","Exchange"
"R_EX_26dap-M_e","Exchange"
"R_EX_acnam_e","Exchange"
"R_EX_amp_e","Exchange"
"R_EX_dha_e","Exchange"
"R_EX_fuc-L_e","Exchange"
"R_EX_glyald_e","Exchange"
"R_EX_rmn_e","Exchange"
"R_EX_ttdca_e","Exchange"
"R_EX_glyclt_e","Exchange"
"R_EX_g6p_e","Exchange"
"R_EX_2ddglcn_e","Exchange"
"R_EX_galct-D_e","Exchange"
"R_EX_idon-L_e","Exchange"
"R_EX_indole_e","Exchange"
"R_EX_3hcinnm_e","Exchange"
"R_EX_acmana_e","Exchange"
"R_EX_galur_e","Exchange"
"R_EX_but_e","Exchange"
"R_EX_cbl1_e","Exchange"
"R_EX_gbbtn_e","Exchange"
"R_EX_tma_e","Exchange"
"R_EX_malttr_e","Exchange"
"R_EX_hdcea_e","Exchange"
"R_EX_nmn_e","Exchange"
"R_EX_urea_e","Exchange"
"R_EX_f6p_e","Exchange"
"R_EX_lac-D_e","Exchange"
"R_EX_ttdcea_e","Exchange"
"R_EX_h2s_e","Exchange"
"R_EX_gthrd_e","Exchange"
"R_EX_met-D_e","Exchange"
"R_EX_tartr-L_e","Exchange"
"R_EX_taur_e","Exchange"
"R_EX_maltpt_e","Exchange"
"R_EX_glcur_e","Exchange"
"R_EX_mmet_e","Exchange"
"R_EX_mg2_e","Exchange"
"R_EX_acac_e","Exchange"
"R_EX_adn_e","Exchange"
"R_EX_ins_e","Exchange"
"R_EX_glyc3p_e","Exchange"
"R_EX_lcts_e","Exchange"
"R_EX_nac_e","Exchange"
"R_EX_ocdca_e","Exchange"
"R_EX_dad-2_e","Exchange"
"R_EX_ser-D_e","Exchange"
"R_EX_gam6p_e","Exchange"
"R_EX_15dap_e","Exchange"
"R_EX_ocdcea_e","Exchange"
"R_EX_cynt_e","Exchange"
"R_EX_galctn-D_e","Exchange"
"R_EX_glyb_e","Exchange"
"R_EX_ca2_e","Exchange"
"R_EX_so3_e","Exchange"
"R_EX_ascb-L_e","Exchange"
"R_EX_ala-B_e","Exchange"
"R_EX_agm_e","Exchange"
"R_EX_minohp_e","Exchange"
"R_EX_ppt_e","Exchange"
"R_EX_hxa_e","Exchange"
"R_EX_lyx-L_e","Exchange"
"R_EX_acmum_e","Exchange"
"R_EX_dca_e","Exchange"
"R_EX_all-D_e","Exchange"
"R_EX_octa_e","Exchange"
"R_EX_xylu-L_e","Exchange"
"R_EX_gdp_e","Exchange"
"R_EX_gtp_e","Exchange"
"R_EX_fruur_e","Exchange"
"R_EX_ch4_e","Exchange"
"R_EX_fad_e","Exchange"
"R_EX_fe3dcit_e","Exchange"
"R_EX_fe3hox_e","Exchange"
"R_EX_fecrm_e","Exchange"
"R_EX_feenter_e","Exchange"
"R_EX_feoxam_e","Exchange"
"R_EX_cbi_e","Exchange"
"R_EX_arbtn-fe3_e","Exchange"
"R_EX_cpgn_e","Exchange"
"R_EX_adocbl_e","Exchange"
"R_EX_ppa_e","Exchange"
"R_EX_ni2_e","Exchange"
"R_EX_no_e","Exchange"
"R_EX_meoh_e","Exchange"
"R_EX_cu2_e","Exchange"
"R_EX_pheme_e","Exchange"
"R_EX_mal-D_e","Exchange"
"R_EX_cobalt2_e","Exchange"
"R_EX_mso3_e","Exchange"
"R_EX_23camp_e","Exchange"
"R_EX_23cgmp_e","Exchange"
"R_EX_23cump_e","Exchange"
"R_EX_3amp_e","Exchange"
"R_EX_3gmp_e","Exchange"
"R_EX_3ump_e","Exchange"
"R_EX_lipa_cold_e","Exchange"
"R_EX_glyc-R_e","Exchange"
"R_EX_eca4colipa_e","Exchange"
"R_EX_sel_e","Exchange"
"R_EX_hg2_e","Exchange"
"R_EX_sulfac_e","Exchange"
"R_EX_butso3_e","Exchange"
"R_EX_ethso3_e","Exchange"
"R_EX_tym_e","Exchange"
"R_EX_imp_e","Exchange"
"R_EX_cd2_e","Exchange"
"R_EX_fe3hox-un_e","Exchange"
"R_EX_23dappa_e","Exchange"
"R_EX_enter_e","Exchange"
"R_EX_fecrm-un_e","Exchange"
"R_EX_cgly_e","Exchange"
"R_EX_chtbs_e","Exchange"
"R_EX_gmp_e","Exchange"
"R_EX_h2o2_e","Exchange"
"R_EX_ump_e","Exchange"
"R_EX_pydam_e","Exchange"
"R_EX_etha_e","Exchange"
"R_EX_frulys_e","Exchange"
"R_EX_enlipa_e","Exchange"
"R_EX_colipa_e","Exchange"
"R_EX_acolipa_e","Exchange"
"R_EX_hacolipa_e","Exchange"
"R_EX_o16a4colipa_e","Exchange"
"R_EX_h2o_e","Exchange"
"R_EX_ala-D_e","Exchange"
"R_EX_hdca_e","Exchange"
"R_EX_glcr_e","Exchange"
"R_EX_mnl_e","Exchange"
"R_EX_asn-L_e","Exchange"
"R_EX_mal-L_e","Exchange"
"R_EX_no2_e","Exchange"
"R_EX_nh4_e","Exchange"
"R_EX_ddca_e","Exchange"
"R_EX_r5p_e","Exchange"
"R_EX_glyc2p_e","Exchange"
"R_EX_malt_e","Exchange"
"R_EX_pnto-R_e","Exchange"
"R_EX_cit_e","Exchange"
"R_EX_gam_e","Exchange"
"R_EX_inost_e","Exchange"
"R_EX_mobd_e","Exchange"
"R_EX_so4_e","Exchange"
"R_EX_phe-L_e","Exchange"
"R_EX_thr-L_e","Exchange"
"R_EX_uri_e","Exchange"
"R_EX_halipa_e","Exchange"
"R_EX_cmp_e","Exchange"
"R_EX_malthx_e","Exchange"
"R_EX_csn_e","Exchange"
"R_EX_etoh_e","Exchange"
"R_EX_his-L_e","Exchange"
"R_EX_k_e","Exchange"
"R_EX_na1_e","Exchange"
"R_EX_dmso_e","Exchange"
"R_EX_12ppd-S_e","Exchange"
"R_EX_pppn_e","Exchange"
"R_EX_acgam1p_e","Exchange"
"R_EX_galt_e","Exchange"
"R_EX_glcur1p_e","Exchange"
"R_EX_thrp_e","Exchange"
"R_EX_pydxn_e","Exchange"
"R_EX_cys-L_e","Exchange"
"R_EX_gsn_e","Exchange"
"R_EX_orot_e","Exchange"
"R_EX_o2_e","Exchange"
"R_EX_gal-bD_e","Exchange"
"R_EX_dump_e","Exchange"
"R_EX_o2s_e","Exchange"
"R_EX_gal1p_e","Exchange"
"R_EX_dcmp_e","Exchange"
"R_EX_23ccmp_e","Exchange"
"R_EX_3cmp_e","Exchange"
"R_EX_skm_e","Exchange"
"R_EX_ag_e","Exchange"
"R_EX_cys-D_e","Exchange"
"R_EX_acser_e","Exchange"
"R_EX_cu_e","Exchange"
"R_EX_arbtn_e","Exchange"
"R_EX_dopa_e","Exchange"
"R_EX_hom-L_e","Exchange"
"R_EX_LalaDgluMdapDala_e","Exchange"
"R_EX_LalaDgluMdap_e","Exchange"
"R_EX_anhgm_e","Exchange"
"R_EX_fald_e","Exchange"
"R_EX_g3pe_e","Exchange"
"R_EX_pacald_e","Exchange"
"R_EX_acgal_e","Exchange"
"R_EX_so2_e","Exchange"
"R_EX_dms_e","Exchange"
"R_EX_acgal1p_e","Exchange"
"R_EX_cyan_e","Exchange"
"R_EX_tyrp_e","Exchange"
"R_EX_uacgam_e","Exchange"
"R_EX_udpacgal_e","Exchange"
"R_EX_udpg_e","Exchange"
"R_EX_udpgal_e","Exchange"
"R_EX_udpglcur_e","Exchange"
"R_EX_14glucan_e","Exchange"
"R_EX_pser-L_e","Exchange"
"R_EX_aso3_e","Exchange"
"R_EX_tcynt_e","Exchange"
"R_EX_fe3dhbzs_e","Exchange"
"R_EX_feoxam-un_e","Exchange"
"R_EX_g3pc_e","Exchange"
"R_EX_g3pg_e","Exchange"
"R_EX_g3pi_e","Exchange"
"R_EX_g3ps_e","Exchange"
"R_EX_peamn_e","Exchange"
"R_EX_34dhpac_e","Exchange"
"R_EX_xmp_e","Exchange"
"R_EX_damp_e","Exchange"
"R_EX_dimp_e","Exchange"
"R_EX_isetac_e","Exchange"
"R_EX_dgmp_e","Exchange"
"R_EX_4hoxpacd_e","Exchange"
"R_EX_manglyc_e","Exchange"
"R_EX_metsox-R-L_e","Exchange"
"R_EX_cl_e","Exchange"
"R_EX_3hpppn_e","Exchange"
"R_EX_man6p_e","Exchange"
"R_EX_tsul_e","Exchange"
"R_EX_n2o_e","Exchange"
"R_EX_maltttr_e","Exchange"
"R_EX_lipoate_e","Exchange"
"R_EX_pydx_e","Exchange"
"R_EX_g1p_e","Exchange"
"R_EX_lipa_e","Exchange"
"R_EX_kdo2lipid4_e","Exchange"
"R_EX_alaala_e","Exchange"
"R_EX_dtmp_e","Exchange"
"R_EX_progly_e","Exchange"
"R_EX_12ppd-R_e","Exchange"
"R_EX_urate_e","Exchange"
"R_EX_cpgn-un_e","Exchange"
"R_EX_tartr-D_e","Exchange"
"R_EX_tungs_e","Exchange"
"R_EX_crn-D_e","Exchange"
"R_EX_psclys_e","Exchange"
"R_EX_galctn-L_e","Exchange"
"R_EX_5dglcn_e","Exchange"
"R_EX_ppal_e","Exchange"
"R_EX_slnt_e","Exchange"
"R_EX_LalaDglu_e","Exchange"
"R_EX_LalaLglu_e","Exchange"
"R_EX_ttrcyc_e","Exchange"
"R_EX_mincyc_e","Exchange"
"R_EX_colipap_e","Exchange"
"R_EX_doxrbcn_e","Exchange"
"R_EX_fusa_e","Exchange"
"R_EX_cm_e","Exchange"
"R_EX_novbcn_e","Exchange"
"R_EX_rfamp_e","Exchange"
"R_EX_quin_e","Exchange"
"R_EX_3hpp_e","Exchange"
"R_EX_5mtr_e","Exchange"
"R_EX_arbt_e","Exchange"
"R_EX_dxylnt_e","Exchange"
"R_EX_mththf_e","Exchange"
"R_EX_dhps_e","Exchange"
"R_EX_cs1_e","Exchange"
"R_EX_mepn_e","Exchange"
"R_EX_sq_e","Exchange"
"R_EX_4abzglu_e","Exchange"
"R_EX_metglcur_e","Exchange"
"R_EX_2dglc_e","Exchange"
"R_FTHFD","Folate Metabolism"
"R_GLYCL","Folate Metabolism"
"R_FTHFLi","Folate Metabolism"
"R_MTHFR2","Folate Metabolism"
"R_MTHFC","Folate Metabolism"
"R_MTHFD","Folate Metabolism"
"R_GCALDD","Folate Metabolism"
"R_THFAT","Folate Metabolism"
"R_FOMETRi","Folate Metabolism"
"R_GLUN","Glu Metabolism"
"R_GLUDC","Glu Metabolism"
"R_GLUNpp","Glu Metabolism"
"R_GLUDy","Glu Metabolism"
"R_GLUSy","Glu Metabolism"
"R_GLNS","Glu Metabolism"
"R_GHMT2r","Gly and Ser Metabolism"
"R_SERD_L","Gly and Ser Metabolism"
"R_THRD","Gly and Ser Metabolism"
"R_GLYAT","Gly and Ser Metabolism"
"R_GLYCK2","Gly and Ser Metabolism"
"R_PSERT","Gly and Ser Metabolism"
"R_PSP_L","Gly and Ser Metabolism"
"R_AHGDx","Gly and Ser Metabolism"
"R_PSP_Lpp","Gly and Ser Metabolism"
"R_SARCOX","Gly and Ser Metabolism"
"R_MTRPOX","Gly and Ser Metabolism"
"R_PGCD","Gly and Ser Metabolism"
"R_SERD_D","Gly and Ser Metabolism"
"R_LSERDHr","Gly and Ser Metabolism"
"R_DSERDHr","Gly and Ser Metabolism"
"R_SHGO","Gly and Ser Metabolism"
"R_ARHGDx","Gly and Ser Metabolism"
"R_4HTHRK","Gly and Ser Metabolism"
"R_4HTHRA","Gly and Ser Metabolism"
"R_GPDDA1","Glycerophospholipid Metabolism"
"R_GPDDA2","Glycerophospholipid Metabolism"
"R_GPDDA5","Glycerophospholipid Metabolism"
"R_GPDDA1pp","Glycerophospholipid Metabolism"
"R_GPDDA5pp","Glycerophospholipid Metabolism"
"R_GPDDA3pp","Glycerophospholipid Metabolism"
"R_GPDDA4pp","Glycerophospholipid Metabolism"
"R_GPDDA2pp","Glycerophospholipid Metabolism"
"R_GPDDA4","Glycerophospholipid Metabolism"
"R_LPLIPAL2E140","Glycerophospholipid Metabolism"
"R_LPLIPAL2E180","Glycerophospholipid Metabolism"
"R_LPLIPAL2G161","Glycerophospholipid Metabolism"
"R_LPLIPAL2G181","Glycerophospholipid Metabolism"
"R_LPLIPAL2E141","Glycerophospholipid Metabolism"
"R_LPLIPAL2E161","Glycerophospholipid Metabolism"
"R_LPLIPAL2E181","Glycerophospholipid Metabolism"
"R_LPLIPAL2G180","Glycerophospholipid Metabolism"
"R_LPLIPAL2G141","Glycerophospholipid Metabolism"
"R_2AGPGAT180","Glycerophospholipid Metabolism"
"R_2AGPGAT181","Glycerophospholipid Metabolism"
"R_LPLIPAL2ATG120","Glycerophospholipid Metabolism"
"R_PLIPA1E140pp","Glycerophospholipid Metabolism"
"R_PLIPA1E160pp","Glycerophospholipid Metabolism"
"R_PLIPA1E161pp","Glycerophospholipid Metabolism"
"R_2AGPEAT160","Glycerophospholipid Metabolism"
"R_DASYN160","Glycerophospholipid Metabolism"
"R_DASYN161","Glycerophospholipid Metabolism"
"R_DASYN181","Glycerophospholipid Metabolism"
"R_CDAPPA161","Glycerophospholipid Metabolism"
"R_PGSA180","Glycerophospholipid Metabolism"
"R_PSSA140","Glycerophospholipid Metabolism"
"R_2AGPGAT141","Glycerophospholipid Metabolism"
"R_PLIPA1E120pp","Glycerophospholipid Metabolism"
"R_CFAS160G","Glycerophospholipid Metabolism"
"R_2AGPEAT180","Glycerophospholipid Metabolism"
"R_2AGPEAT181","Glycerophospholipid Metabolism"
"R_2AGPGAT140","Glycerophospholipid Metabolism"
"R_PLIPA1E181pp","Glycerophospholipid Metabolism"
"R_PLIPA1G180pp","Glycerophospholipid Metabolism"
"R_PLIPA1G181pp","Glycerophospholipid Metabolism"
"R_2AGPGAT161","Glycerophospholipid Metabolism"
"R_2AGPEAT140","Glycerophospholipid Metabolism"
"R_2AGPEAT120","Glycerophospholipid Metabolism"
"R_2AGPEAT161","Glycerophospholipid Metabolism"
"R_2AGPEAT141","Glycerophospholipid Metabolism"
"R_2AGPGAT160","Glycerophospholipid Metabolism"
"R_LPLIPAL2ATG140","Glycerophospholipid Metabolism"
"R_LPLIPAL2ATG141","Glycerophospholipid Metabolism"
"R_LPLIPAL2ATG160","Glycerophospholipid Metabolism"
"R_LPLIPAL2ATG180","Glycerophospholipid Metabolism"
"R_LPLIPAL2ATG161","Glycerophospholipid Metabolism"
"R_LPLIPAL2ATG181","Glycerophospholipid Metabolism"
"R_CLPNS180pp","Glycerophospholipid Metabolism"
"R_CLPNS181pp","Glycerophospholipid Metabolism"
"R_PLIPA1G120pp","Glycerophospholipid Metabolism"
"R_CLPNS120pp","Glycerophospholipid Metabolism"
"R_2AGPGAT120","Glycerophospholipid Metabolism"
"R_LPLIPAL2ATE120","Glycerophospholipid Metabolism"
"R_LPLIPAL2ATE140","Glycerophospholipid Metabolism"
"R_LPLIPAL2ATE160","Glycerophospholipid Metabolism"
"R_LPLIPAL2ATE180","Glycerophospholipid Metabolism"
"R_LPLIPAL2ATE141","Glycerophospholipid Metabolism"
"R_LPLIPAL2ATE161","Glycerophospholipid Metabolism"
"R_LPLIPAL2ATE181","Glycerophospholipid Metabolism"
"R_PGPP140pp","Glycerophospholipid Metabolism"
"R_PGPP141pp","Glycerophospholipid Metabolism"
"R_PGPP160pp","Glycerophospholipid Metabolism"
"R_PGPP180pp","Glycerophospholipid Metabolism"
"R_CLPNH141pp","Glycerophospholipid Metabolism"
"R_CLPNH160pp","Glycerophospholipid Metabolism"
"R_CLPNH161pp","Glycerophospholipid Metabolism"
"R_CLPNH181pp","Glycerophospholipid Metabolism"
"R_PLIPA1E180pp","Glycerophospholipid Metabolism"
"R_PLIPA1G140pp","Glycerophospholipid Metabolism"
"R_PLIPA1G161pp","Glycerophospholipid Metabolism"
"R_CLPNS160pp","Glycerophospholipid Metabolism"
"R_CLPNS161pp","Glycerophospholipid Metabolism"
"R_PAPA120pp","Glycerophospholipid Metabolism"
"R_PAPA140pp","Glycerophospholipid Metabolism"
"R_PAPA141pp","Glycerophospholipid Metabolism"
"R_PAPA160pp","Glycerophospholipid Metabolism"
"R_PAPA161pp","Glycerophospholipid Metabolism"
"R_PAPA180pp","Glycerophospholipid Metabolism"
"R_GPDDA3","Glycerophospholipid Metabolism"
"R_PLIPA1A181pp","Glycerophospholipid Metabolism"
"R_LPLIPAL2A141","Glycerophospholipid Metabolism"
"R_G3PAT141","Glycerophospholipid Metabolism"
"R_G3PAT181","Glycerophospholipid Metabolism"
"R_DASYN140","Glycerophospholipid Metabolism"
"R_DASYN180","Glycerophospholipid Metabolism"
"R_DASYN141","Glycerophospholipid Metabolism"
"R_CDAPPA160","Glycerophospholipid Metabolism"
"R_CDAPPA141","Glycerophospholipid Metabolism"
"R_PGSA141","Glycerophospholipid Metabolism"
"R_AGPAT120","Glycerophospholipid Metabolism"
"R_PGPP120","Glycerophospholipid Metabolism"
"R_DAGK120","Glycerophospholipid Metabolism"
