"Reaction ID","Subsystem"
"R_G2PPpp_b0383_fwd","Alternate Carbon Metabolism"
"R_G2PPpp_b4055_fwd","Alternate Carbon Metabolism"
"R_GLYCDx_fwd","Alternate Carbon Metabolism"
"R_GLYK_fwd","Alternate Carbon Metabolism"
"R_G2PP_fwd","Alternate Carbon Metabolism"
"R_G3PT_b0675_fwd","Alternate Carbon Metabolism"
"R_G3PT_b0822_fwd","Alternate Carbon Metabolism"
"R_G3PD2_fwd","Alternate Carbon Metabolism"
"R_GLYCTO2_fwd","Alternate Carbon Metabolism"
"R_GLYCTO3_fwd","Alternate Carbon Metabolism"
"R_GLYCTO4_fwd","Alternate Carbon Metabolism"
"R_HEX7_fwd","Alternate Carbon Metabolism"
"R_HEX4_fwd","Alternate Carbon Metabolism"
"R_HPACOAT_fwd","Alternate Carbon Metabolism"
"R_HPYRI_fwd","Alternate Carbon Metabolism"
"R_HPYRRx_b1033_fwd","Alternate Carbon Metabolism"
"R_HPYRRx_b3553_fwd","Alternate Carbon Metabolism"
"R_HPYRRy_b1033_fwd","Alternate Carbon Metabolism"
"R_HPYRRy_b3553_fwd","Alternate Carbon Metabolism"
"R_ARAI_fwd","Alternate Carbon Metabolism"
"R_ASCBPL_fwd","Alternate Carbon Metabolism"
"R_ARABDI_fwd","Alternate Carbon Metabolism"
"R_FCI_fwd","Alternate Carbon Metabolism"
"R_FCLK_fwd","Alternate Carbon Metabolism"
"R_FCLPA_b2738_fwd","Alternate Carbon Metabolism"
"R_FCLPA_b2800_fwd","Alternate Carbon Metabolism"
"R_GALCTLO_fwd","Alternate Carbon Metabolism"
"R_IDOND_fwd","Alternate Carbon Metabolism"
"R_IDOND2_fwd","Alternate Carbon Metabolism"
"R_RHMND_fwd","Alternate Carbon Metabolism"
"R_RMI_fwd","Alternate Carbon Metabolism"
"R_RBK_L1_fwd","Alternate Carbon Metabolism"
"R_RBP4E_b0061_fwd","Alternate Carbon Metabolism"
"R_RBP4E_b3583_fwd","Alternate Carbon Metabolism"
"R_RBP4E_b4198_fwd","Alternate Carbon Metabolism"
"R_XYLK2_b0063_fwd","Alternate Carbon Metabolism"
"R_XYLK2_b3580_fwd","Alternate Carbon Metabolism"
"R_X5PL3E_b3582_fwd","Alternate Carbon Metabolism"
"R_X5PL3E_b4197_fwd","Alternate Carbon Metabolism"
"R_TARTD_fwd","Alternate Carbon Metabolism"
"R_LCARS_fwd","Alternate Carbon Metabolism"
"R_LCARSyi_fwd","Alternate Carbon Metabolism"
"R_LCADi_fwd","Alternate Carbon Metabolism"
"R_LYXI_fwd","Alternate Carbon Metabolism"
"R_MALDDH_fwd","Alternate Carbon Metabolism"
"R_MLTG5_fwd","Alternate Carbon Metabolism"
"R_MLTG4_fwd","Alternate Carbon Metabolism"
"R_MLTG3_fwd","Alternate Carbon Metabolism"
"R_MLTG2_fwd","Alternate Carbon Metabolism"
"R_MLTG1_fwd","Alternate Carbon Metabolism"
"R_MLTP3_fwd","Alternate Carbon Metabolism"
"R_MLTP2_fwd","Alternate Carbon Metabolism"
"R_MLTP1_fwd","Alternate Carbon Metabolism"
"R_MALTATr_fwd","Alternate Carbon Metabolism"
"R_M1PD_fwd","Alternate Carbon Metabolism"
"R_MANAO_fwd","Alternate Carbon Metabolism"
"R_MN6PP_b0822_fwd","Alternate Carbon Metabolism"
"R_MN6PP_b1727_fwd","Alternate Carbon Metabolism"
"R_MN6PP_b3697_fwd","Alternate Carbon Metabolism"
"R_MN6PP_b3826_fwd","Alternate Carbon Metabolism"
"R_MAN6PI_fwd","Alternate Carbon Metabolism"
"R_MCITL2_fwd","Alternate Carbon Metabolism"
"R_MMCD_fwd","Alternate Carbon Metabolism"
"R_MMM_fwd","Alternate Carbon Metabolism"
"R_MC6PH_fwd","Alternate Carbon Metabolism"
"R_INOSTO_fwd","Alternate Carbon Metabolism"
"R_ACGAL1PPpp_fwd","Alternate Carbon Metabolism"
"R_ACGAM1PPpp_fwd","Alternate Carbon Metabolism"
"R_AMANK_fwd","Alternate Carbon Metabolism"
"R_AGDC_fwd","Alternate Carbon Metabolism"
"R_AMANAPEr_fwd","Alternate Carbon Metabolism"
"R_ACM6PH_fwd","Alternate Carbon Metabolism"
"R_ACNML_fwd","Alternate Carbon Metabolism"
"R_CURR_fwd","Alternate Carbon Metabolism"
"R_DHCURR_fwd","Alternate Carbon Metabolism"
"R_OXCDC_fwd","Alternate Carbon Metabolism"
"R_OXCOAHDH_fwd","Alternate Carbon Metabolism"
"R_PACCOAL_fwd","Alternate Carbon Metabolism"
"R_PACOAT_fwd","Alternate Carbon Metabolism"
"R_PHDA_fwd","Alternate Carbon Metabolism"
"R_PPPNDO_fwd","Alternate Carbon Metabolism"
"R_PTA2_fwd","Alternate Carbon Metabolism"
"R_PFK_2_fwd","Alternate Carbon Metabolism"
"R_PGMT_b0688_fwd","Alternate Carbon Metabolism"
"R_PGMT_b1317_fwd","Alternate Carbon Metabolism"
"R_PGMT_b2690_fwd","Alternate Carbon Metabolism"
"R_GNP_b2690_fwd","Alternate Carbon Metabolism"
"R_GNP_b3715_fwd","Alternate Carbon Metabolism"
"R_PGLYCP_fwd","Alternate Carbon Metabolism"
"R_PMANM_fwd","Alternate Carbon Metabolism"
"R_PPM_fwd","Alternate Carbon Metabolism"
"R_PPM2_fwd","Alternate Carbon Metabolism"
"R_PHYTSpp_fwd","Alternate Carbon Metabolism"
"R_PPDOy_fwd","Alternate Carbon Metabolism"
"R_PPCSCT_fwd","Alternate Carbon Metabolism"
"R_PCNO_fwd","Alternate Carbon Metabolism"
"R_PPAKr_fwd","Alternate Carbon Metabolism"
"R_RMK_fwd","Alternate Carbon Metabolism"
"R_RMPA_fwd","Alternate Carbon Metabolism"
"R_RBK_fwd","Alternate Carbon Metabolism"
"R_R1PK_fwd","Alternate Carbon Metabolism"
"R_R5PP_b0822_fwd","Alternate Carbon Metabolism"
"R_R5PP_b1727_fwd","Alternate Carbon Metabolism"
"R_R5PP_b2293_fwd","Alternate Carbon Metabolism"
"R_R5PP_b2690_fwd","Alternate Carbon Metabolism"
"R_R5PP_b3826_fwd","Alternate Carbon Metabolism"
"R_R5PPpp_b0383_fwd","Alternate Carbon Metabolism"
"R_R5PPpp_b4055_fwd","Alternate Carbon Metabolism"
"R_R15BPK_fwd","Alternate Carbon Metabolism"
"R_RU5PP_fwd","Alternate Carbon Metabolism"
"R_REPHACCOAI_fwd","Alternate Carbon Metabolism"
"R_PACCOAE_fwd","Alternate Carbon Metabolism"
"R_RPNTPH_fwd","Alternate Carbon Metabolism"
"R_SBTPD_fwd","Alternate Carbon Metabolism"
"R_SQVOSI_fwd","Alternate Carbon Metabolism"
"R_SQGH_fwd","Alternate Carbon Metabolism"
"R_TGBPA_b2095_b2096_fwd","Alternate Carbon Metabolism"
"R_TGBPA_b3132_b3137_fwd","Alternate Carbon Metabolism"
"R_TAGURr_fwd","Alternate Carbon Metabolism"
"R_TRSARr_b0509_fwd","Alternate Carbon Metabolism"
"R_TRSARr_b3125_fwd","Alternate Carbon Metabolism"
"R_TAUDO_fwd","Alternate Carbon Metabolism"
"R_TRE6PH_fwd","Alternate Carbon Metabolism"
"R_TRE6PP_fwd","Alternate Carbon Metabolism"
"R_UGLCURPpp_fwd","Alternate Carbon Metabolism"
"R_UACGALPpp_fwd","Alternate Carbon Metabolism"
"R_UACGAMPpp_fwd","Alternate Carbon Metabolism"
"R_UDPGALPpp_fwd","Alternate Carbon Metabolism"
"R_UDPG4E_fwd","Alternate Carbon Metabolism"
"R_UDPGPpp_fwd","Alternate Carbon Metabolism"
"R_UGLT_fwd","Alternate Carbon Metabolism"
"R_URDGLYCD_fwd","Alternate Carbon Metabolism"
"R_URIH_b0030_fwd","Alternate Carbon Metabolism"
"R_URIH_b0651_fwd","Alternate Carbon Metabolism"
"R_URIH_b2162_fwd","Alternate Carbon Metabolism"
"R_XYLI1_fwd","Alternate Carbon Metabolism"
"R_XYLI2_fwd","Alternate Carbon Metabolism"
"R_XYLK_b0063_fwd","Alternate Carbon Metabolism"
"R_XYLK_b3564_fwd","Alternate Carbon Metabolism"
"R_METGLCUR_rev","Alternate Carbon Metabolism"
"R_13PPDH2_rev","Alternate Carbon Metabolism"
"R_2DOXG6PP_b0446_rev","Alternate Carbon Metabolism"
"R_2DOXG6PP_b1727_rev","Alternate Carbon Metabolism"
"R_2DOXG6PP_b2293_rev","Alternate Carbon Metabolism"
"R_2DOXG6PP_b3826_rev","Alternate Carbon Metabolism"
"R_DDPGALA_rev","Alternate Carbon Metabolism"
"R_2DDARAA_b0268_rev","Alternate Carbon Metabolism"
"R_2DDARAA_b4298_rev","Alternate Carbon Metabolism"
"R_DDGALK_rev","Alternate Carbon Metabolism"
"R_DDGLK_rev","Alternate Carbon Metabolism"
"R_2DGULRx_rev","Alternate Carbon Metabolism"
"R_2DGULRy_rev","Alternate Carbon Metabolism"
"R_2DGULRGx_rev","Alternate Carbon Metabolism"
"R_2DGULRGy_rev","Alternate Carbon Metabolism"
"R_HKNDDH_rev","Alternate Carbon Metabolism"
"R_HKNTDH_rev","Alternate Carbon Metabolism"
"R_2HPTCOAT_rev","Alternate Carbon Metabolism"
"R_2HESR_b2302_rev","Alternate Carbon Metabolism"
"R_2HESR_b2989_rev","Alternate Carbon Metabolism"
"R_LKDRA_rev","Alternate Carbon Metabolism"
"R_MCITD_rev","Alternate Carbon Metabolism"
"R_MCITS_rev","Alternate Carbon Metabolism"
"R_MICITDr_rev","Alternate Carbon Metabolism"
"R_MANPGH_rev","Alternate Carbon Metabolism"
"R_OBTFL_b0902_b0903_rev","Alternate Carbon Metabolism"
"R_OBTFL_b0902_b0903_b2579_rev","Alternate Carbon Metabolism"
"R_OBTFL_b0902_b3114_rev","Alternate Carbon Metabolism"
"R_OP4ENH_rev","Alternate Carbon Metabolism"
"R_DOGULNR_rev","Alternate Carbon Metabolism"
"R_DHACOAH_rev","Alternate Carbon Metabolism"
"R_DAPAL_rev","Alternate Carbon Metabolism"
"R_DHCINDO_rev","Alternate Carbon Metabolism"
"R_DHCIND_rev","Alternate Carbon Metabolism"
"R_DHPPD_rev","Alternate Carbon Metabolism"
"R_HPPPNDO_rev","Alternate Carbon Metabolism"
"R_DKGLCNR1_b0207_rev","Alternate Carbon Metabolism"
"R_DKGLCNR1_b3012_rev","Alternate Carbon Metabolism"
"R_DKGLCNR2x_rev","Alternate Carbon Metabolism"
"R_DKGLCNR2y_rev","Alternate Carbon Metabolism"
"R_3HPPPNH_rev","Alternate Carbon Metabolism"
"R_HADPCOADH3_rev","Alternate Carbon Metabolism"
"R_3HCINNMH_rev","Alternate Carbon Metabolism"
"R_3HPADHi_rev","Alternate Carbon Metabolism"
"R_KG6PDC_b3581_rev","Alternate Carbon Metabolism"
"R_KG6PDC_b4196_rev","Alternate Carbon Metabolism"
"R_3KGK_rev","Alternate Carbon Metabolism"
"R_OXDHCOAT_rev","Alternate Carbon Metabolism"
"R_3OXCOAT_rev","Alternate Carbon Metabolism"
"R_HPYRP_rev","Alternate Carbon Metabolism"
"R_3SLAR_rev","Alternate Carbon Metabolism"
"R_CDGUNPD_b0315_rev","Alternate Carbon Metabolism"
"R_CDGUNPD_b1285_rev","Alternate Carbon Metabolism"
"R_CDGUNPD_b1489_rev","Alternate Carbon Metabolism"
"R_CDGUNPD_b2503_rev","Alternate Carbon Metabolism"
"R_CDGUNPD_b3525_rev","Alternate Carbon Metabolism"
"R_HOPNTAL_rev","Alternate Carbon Metabolism"
"R_GLCRAL_rev","Alternate Carbon Metabolism"
"R_5DGLCNR_rev","Alternate Carbon Metabolism"
"R_5DKGR_b2842_rev","Alternate Carbon Metabolism"
"R_5DKGR_b4266_rev","Alternate Carbon Metabolism"
"R_PRCPD_rev","Alternate Carbon Metabolism"
"R_6D6SFK_rev","Alternate Carbon Metabolism"
"R_6D6SPA_rev","Alternate Carbon Metabolism"
"R_BGLA1_b1734_rev","Alternate Carbon Metabolism"
"R_BGLA1_b2716_rev","Alternate Carbon Metabolism"
"R_BGLA1_b3721_rev","Alternate Carbon Metabolism"
"R_CHOLID_rev","Alternate Carbon Metabolism"
"R_GALS3_rev","Alternate Carbon Metabolism"
"R_ACCOAL_b0335_rev","Alternate Carbon Metabolism"
"R_ACCOAL_b4069_rev","Alternate Carbon Metabolism"
"R_ACACCT_b1694_rev","Alternate Carbon Metabolism"
"R_ACACCT_b2222_b2221_rev","Alternate Carbon Metabolism"
"R_BUTCT_rev","Alternate Carbon Metabolism"
"R_HXCT_rev","Alternate Carbon Metabolism"
"R_ADNUC_rev","Alternate Carbon Metabolism"
"R_ALCD19_b1241_rev","Alternate Carbon Metabolism"
"R_ALCD19_b1478_rev","Alternate Carbon Metabolism"
"R_ALDD2y_b0493_rev","Alternate Carbon Metabolism"
"R_ALDD2y_b3003_rev","Alternate Carbon Metabolism"
"R_ALDD2y_b3011_rev","Alternate Carbon Metabolism"
"R_ALDD2y_b3588_rev","Alternate Carbon Metabolism"
"R_ALDD2y_b4269_rev","Alternate Carbon Metabolism"
"R_ALDD4_rev","Alternate Carbon Metabolism"
"R_ALDD19xr_rev","Alternate Carbon Metabolism"
"R_ALDD3y_b3011_rev","Alternate Carbon Metabolism"
"R_ALDD3y_b3588_rev","Alternate Carbon Metabolism"
"R_ALDD3y_b4269_rev","Alternate Carbon Metabolism"
"R_GALM2pp_rev","Alternate Carbon Metabolism"
"R_ALKP_rev","Alternate Carbon Metabolism"
"R_ALLPI_rev","Alternate Carbon Metabolism"
"R_ALLK_rev","Alternate Carbon Metabolism"
"R_ALLULPE_rev","Alternate Carbon Metabolism"
"R_AAMYL_rev","Alternate Carbon Metabolism"
"R_AAMYLpp_rev","Alternate Carbon Metabolism"
"R_TREH_rev","Alternate Carbon Metabolism"
"R_TREHpp_rev","Alternate Carbon Metabolism"
"R_TRE6PS_rev","Alternate Carbon Metabolism"
"R_ALTRH_rev","Alternate Carbon Metabolism"
"R_AMALT4_rev","Alternate Carbon Metabolism"
"R_AMALT3_rev","Alternate Carbon Metabolism"
"R_AMALT2_rev","Alternate Carbon Metabolism"
"R_AMALT1_rev","Alternate Carbon Metabolism"
"R_A5PISO_b2708_rev","Alternate Carbon Metabolism"
"R_A5PISO_b3197_rev","Alternate Carbon Metabolism"
"R_AB6PGH_b2716_rev","Alternate Carbon Metabolism"
"R_AB6PGH_b2901_rev","Alternate Carbon Metabolism"
"R_AB6PGH_b3721_rev","Alternate Carbon Metabolism"
"R_LACZ_rev","Alternate Carbon Metabolism"
"R_LACZpp_rev","Alternate Carbon Metabolism"
"R_CPL_rev","Alternate Carbon Metabolism"
"R_DC6PDA_rev","Alternate Carbon Metabolism"
"R_CINNDO_rev","Alternate Carbon Metabolism"
"R_CYTDH_b0030_rev","Alternate Carbon Metabolism"
"R_CYTDH_b0651_rev","Alternate Carbon Metabolism"
"R_CYTDH_b2162_rev","Alternate Carbon Metabolism"
"R_F1PP_b0822_rev","Alternate Carbon Metabolism"
"R_F1PP_b2293_rev","Alternate Carbon Metabolism"
"R_F1PP_b2690_rev","Alternate Carbon Metabolism"
"R_F1PP_b3697_rev","Alternate Carbon Metabolism"
"R_F6PP_b0822_rev","Alternate Carbon Metabolism"
"R_F6PP_b1727_rev","Alternate Carbon Metabolism"
"R_F6PP_b2293_rev","Alternate Carbon Metabolism"
"R_F6PP_b2690_rev","Alternate Carbon Metabolism"
"R_F6PP_b3826_rev","Alternate Carbon Metabolism"
"R_GAL1PPpp_rev","Alternate Carbon Metabolism"
"R_GLCATr_rev","Alternate Carbon Metabolism"
"R_MNNH_rev","Alternate Carbon Metabolism"
"R_ARMEPNS_rev","Alternate Carbon Metabolism"
"R_DXYLTD_b0269_rev","Alternate Carbon Metabolism"
"R_DXYLTD_b4297_rev","Alternate Carbon Metabolism"
"R_DTARTD_rev","Alternate Carbon Metabolism"
"R_DRPA_rev","Alternate Carbon Metabolism"
"R_DHPTDNR_rev","Alternate Carbon Metabolism"
"R_DHPTDNRN_rev","Alternate Carbon Metabolism"
"R_DHAPT_rev","Alternate Carbon Metabolism"
"R_E4PP_b0822_rev","Alternate Carbon Metabolism"
"R_E4PP_b1727_rev","Alternate Carbon Metabolism"
"R_E4PP_b2293_rev","Alternate Carbon Metabolism"
"R_E4PP_b2690_rev","Alternate Carbon Metabolism"
"R_E4PP_b3826_rev","Alternate Carbon Metabolism"
"R_FORCT_rev","Alternate Carbon Metabolism"
"R_FRUK_rev","Alternate Carbon Metabolism"
"R_FRULYSE_rev","Alternate Carbon Metabolism"
"R_FRULYSK_rev","Alternate Carbon Metabolism"
"R_FRULYSDG_rev","Alternate Carbon Metabolism"
"R_GALCTD_rev","Alternate Carbon Metabolism"
"R_GLTPD_rev","Alternate Carbon Metabolism"
"R_GALKr_rev","Alternate Carbon Metabolism"
"R_GALCTND_rev","Alternate Carbon Metabolism"
"R_GGPTRCO_rev","Alternate Carbon Metabolism"
"R_GGPTRCS_rev","Alternate Carbon Metabolism"
"R_GGGABADr_rev","Alternate Carbon Metabolism"
"R_GGGABAH_rev","Alternate Carbon Metabolism"
"R_GLCRD_b2787_rev","Alternate Carbon Metabolism"
"R_GLCRD_b2788_rev","Alternate Carbon Metabolism"
"R_GNK_b3437_rev","Alternate Carbon Metabolism"
"R_GNK_b4268_rev","Alternate Carbon Metabolism"
"R_G6PDA_rev","Alternate Carbon Metabolism"
"R_GUR1PPpp_rev","Alternate Carbon Metabolism"
"R_GUI2_rev","Alternate Carbon Metabolism"
"R_GUI1_rev","Alternate Carbon Metabolism"
"R_GAPP_rev","Alternate Carbon Metabolism"
"R_G2PPpp_b0383_rev","Alternate Carbon Metabolism"
"R_G2PPpp_b4055_rev","Alternate Carbon Metabolism"
"R_GLYCDx_rev","Alternate Carbon Metabolism"
"R_GLYK_rev","Alternate Carbon Metabolism"
"R_G2PP_rev","Alternate Carbon Metabolism"
"R_G3PT_b0675_rev","Alternate Carbon Metabolism"
"R_G3PT_b0822_rev","Alternate Carbon Metabolism"
"R_G3PD2_rev","Alternate Carbon Metabolism"
"R_GLYCTO2_rev","Alternate Carbon Metabolism"
"R_GLYCTO3_rev","Alternate Carbon Metabolism"
"R_GLYCTO4_rev","Alternate Carbon Metabolism"
"R_HEX7_rev","Alternate Carbon Metabolism"
"R_HEX4_rev","Alternate Carbon Metabolism"
"R_HPACOAT_rev","Alternate Carbon Metabolism"
"R_HPYRI_rev","Alternate Carbon Metabolism"
"R_HPYRRx_b1033_rev","Alternate Carbon Metabolism"
"R_HPYRRx_b3553_rev","Alternate Carbon Metabolism"
"R_HPYRRy_b1033_rev","Alternate Carbon Metabolism"
"R_HPYRRy_b3553_rev","Alternate Carbon Metabolism"
"R_ARAI_rev","Alternate Carbon Metabolism"
"R_ASCBPL_rev","Alternate Carbon Metabolism"
"R_ARABDI_rev","Alternate Carbon Metabolism"
"R_FCI_rev","Alternate Carbon Metabolism"
"R_FCLK_rev","Alternate Carbon Metabolism"
"R_FCLPA_b2738_rev","Alternate Carbon Metabolism"
"R_FCLPA_b2800_rev","Alternate Carbon Metabolism"
"R_GALCTLO_rev","Alternate Carbon Metabolism"
"R_IDOND_rev","Alternate Carbon Metabolism"
"R_IDOND2_rev","Alternate Carbon Metabolism"
"R_RHMND_rev","Alternate Carbon Metabolism"
"R_RMI_rev","Alternate Carbon Metabolism"
"R_RBK_L1_rev","Alternate Carbon Metabolism"
"R_RBP4E_b0061_rev","Alternate Carbon Metabolism"
"R_RBP4E_b3583_rev","Alternate Carbon Metabolism"
"R_RBP4E_b4198_rev","Alternate Carbon Metabolism"
"R_XYLK2_b0063_rev","Alternate Carbon Metabolism"
"R_XYLK2_b3580_rev","Alternate Carbon Metabolism"
"R_X5PL3E_b3582_rev","Alternate Carbon Metabolism"
"R_X5PL3E_b4197_rev","Alternate Carbon Metabolism"
"R_TARTD_rev","Alternate Carbon Metabolism"
"R_LCARS_rev","Alternate Carbon Metabolism"
"R_LCARSyi_rev","Alternate Carbon Metabolism"
"R_LCADi_rev","Alternate Carbon Metabolism"
"R_LYXI_rev","Alternate Carbon Metabolism"
"R_MALDDH_rev","Alternate Carbon Metabolism"
"R_MLTG5_rev","Alternate Carbon Metabolism"
"R_MLTG4_rev","Alternate Carbon Metabolism"
"R_MLTG3_rev","Alternate Carbon Metabolism"
"R_MLTG2_rev","Alternate Carbon Metabolism"
"R_MLTG1_rev","Alternate Carbon Metabolism"
"R_MLTP3_rev","Alternate Carbon Metabolism"
"R_MLTP2_rev","Alternate Carbon Metabolism"
"R_MLTP1_rev","Alternate Carbon Metabolism"
"R_MALTATr_rev","Alternate Carbon Metabolism"
"R_M1PD_rev","Alternate Carbon Metabolism"
"R_MANAO_rev","Alternate Carbon Metabolism"
"R_MN6PP_b0822_rev","Alternate Carbon Metabolism"
"R_MN6PP_b1727_rev","Alternate Carbon Metabolism"
"R_MN6PP_b3697_rev","Alternate Carbon Metabolism"
"R_MN6PP_b3826_rev","Alternate Carbon Metabolism"
"R_MAN6PI_rev","Alternate Carbon Metabolism"
"R_MCITL2_rev","Alternate Carbon Metabolism"
"R_MMCD_rev","Alternate Carbon Metabolism"
"R_MMM_rev","Alternate Carbon Metabolism"
"R_MC6PH_rev","Alternate Carbon Metabolism"
"R_INOSTO_rev","Alternate Carbon Metabolism"
"R_ACGAL1PPpp_rev","Alternate Carbon Metabolism"
"R_ACGAM1PPpp_rev","Alternate Carbon Metabolism"
"R_AMANK_rev","Alternate Carbon Metabolism"
"R_AGDC_rev","Alternate Carbon Metabolism"
"R_AMANAPEr_rev","Alternate Carbon Metabolism"
"R_ACM6PH_rev","Alternate Carbon Metabolism"
"R_ACNML_rev","Alternate Carbon Metabolism"
"R_CURR_rev","Alternate Carbon Metabolism"
"R_DHCURR_rev","Alternate Carbon Metabolism"
"R_OXCDC_rev","Alternate Carbon Metabolism"
"R_OXCOAHDH_rev","Alternate Carbon Metabolism"
"R_PACCOAL_rev","Alternate Carbon Metabolism"
"R_PACOAT_rev","Alternate Carbon Metabolism"
"R_PHDA_rev","Alternate Carbon Metabolism"
"R_PPPNDO_rev","Alternate Carbon Metabolism"
"R_PTA2_rev","Alternate Carbon Metabolism"
"R_PFK_2_rev","Alternate Carbon Metabolism"
"R_PGMT_b0688_rev","Alternate Carbon Metabolism"
"R_PGMT_b1317_rev","Alternate Carbon Metabolism"
"R_PGMT_b2690_rev","Alternate Carbon Metabolism"
"R_GNP_b2690_rev","Alternate Carbon Metabolism"
"R_GNP_b3715_rev","Alternate Carbon Metabolism"
"R_PGLYCP_rev","Alternate Carbon Metabolism"
"R_PMANM_rev","Alternate Carbon Metabolism"
"R_PPM_rev","Alternate Carbon Metabolism"
"R_PPM2_rev","Alternate Carbon Metabolism"
"R_PHYTSpp_rev","Alternate Carbon Metabolism"
"R_PPDOy_rev","Alternate Carbon Metabolism"
"R_PPCSCT_rev","Alternate Carbon Metabolism"
"R_PCNO_rev","Alternate Carbon Metabolism"
"R_PPAKr_rev","Alternate Carbon Metabolism"
"R_RMK_rev","Alternate Carbon Metabolism"
"R_RMPA_rev","Alternate Carbon Metabolism"
"R_RBK_rev","Alternate Carbon Metabolism"
"R_R1PK_rev","Alternate Carbon Metabolism"
"R_R5PP_b0822_rev","Alternate Carbon Metabolism"
"R_R5PP_b1727_rev","Alternate Carbon Metabolism"
"R_R5PP_b2293_rev","Alternate Carbon Metabolism"
"R_R5PP_b2690_rev","Alternate Carbon Metabolism"
"R_R5PP_b3826_rev","Alternate Carbon Metabolism"
"R_R5PPpp_b0383_rev","Alternate Carbon Metabolism"
"R_R5PPpp_b4055_rev","Alternate Carbon Metabolism"
"R_R15BPK_rev","Alternate Carbon Metabolism"
"R_RU5PP_rev","Alternate Carbon Metabolism"
"R_REPHACCOAI_rev","Alternate Carbon Metabolism"
"R_PACCOAE_rev","Alternate Carbon Metabolism"
"R_RPNTPH_rev","Alternate Carbon Metabolism"
"R_SBTPD_rev","Alternate Carbon Metabolism"
"R_SQVOSI_rev","Alternate Carbon Metabolism"
"R_SQGH_rev","Alternate Carbon Metabolism"
"R_TGBPA_b2095_b2096_rev","Alternate Carbon Metabolism"
"R_TGBPA_b3132_b3137_rev","Alternate Carbon Metabolism"
"R_TAGURr_rev","Alternate Carbon Metabolism"
"R_TRSARr_b0509_rev","Alternate Carbon Metabolism"
"R_TRSARr_b3125_rev","Alternate Carbon Metabolism"
"R_TAUDO_rev","Alternate Carbon Metabolism"
"R_TRE6PH_rev","Alternate Carbon Metabolism"
"R_TRE6PP_rev","Alternate Carbon Metabolism"
"R_UGLCURPpp_rev","Alternate Carbon Metabolism"
"R_UACGALPpp_rev","Alternate Carbon Metabolism"
"R_UACGAMPpp_rev","Alternate Carbon Metabolism"
"R_UDPGALPpp_rev","Alternate Carbon Metabolism"
"R_UDPG4E_rev","Alternate Carbon Metabolism"
"R_UDPGPpp_rev","Alternate Carbon Metabolism"
"R_UGLT_rev","Alternate Carbon Metabolism"
"R_URDGLYCD_rev","Alternate Carbon Metabolism"
"R_URIH_b0030_rev","Alternate Carbon Metabolism"
"R_URIH_b0651_rev","Alternate Carbon Metabolism"
"R_URIH_b2162_rev","Alternate Carbon Metabolism"
"R_XYLI1_rev","Alternate Carbon Metabolism"
"R_XYLI2_rev","Alternate Carbon Metabolism"
"R_XYLK_b0063_rev","Alternate Carbon Metabolism"
"R_XYLK_b3564_rev","Alternate Carbon Metabolism"
"R_PPA_b2502","Anaplerotic Reactions"
"R_PPA_b2744","Anaplerotic Reactions"
"R_PPA_b4226","Anaplerotic Reactions"
"R_PPA2_b2502","Anaplerotic Reactions"
"R_PPA2_b2744","Anaplerotic Reactions"
"R_ICL","Anaplerotic Reactions"
"R_MALS_b2976","Anaplerotic Reactions"
"R_MALS_b4014","Anaplerotic Reactions"
"R_ME1","Anaplerotic Reactions"
"R_ME2","Anaplerotic Reactions"
"R_PPCK","Anaplerotic Reactions"
"R_PPC","Anaplerotic Reactions"
"R_PPA_b2502_fwd","Anaplerotic Reactions"
"R_PPA_b2744_fwd","Anaplerotic Reactions"
"R_PPA_b4226_fwd","Anaplerotic Reactions"
"R_PPA2_b2502_fwd","Anaplerotic Reactions"
"R_PPA2_b2744_fwd","Anaplerotic Reactions"
"R_ICL_fwd","Anaplerotic Reactions"
"R_MALS_b2976_fwd","Anaplerotic Reactions"
"R_MALS_b4014_fwd","Anaplerotic Reactions"
"R_ME1_fwd","Anaplerotic Reactions"
"R_ME2_fwd","Anaplerotic Reactions"
"R_PPCK_fwd","Anaplerotic Reactions"
"R_PPC_fwd","Anaplerotic Reactions"
"R_PPA_b2502_rev","Anaplerotic Reactions"
"R_PPA_b2744_rev","Anaplerotic Reactions"
"R_PPA_b4226_rev","Anaplerotic Reactions"
"R_PPA2_b2502_rev","Anaplerotic Reactions"
"R_PPA2_b2744_rev","Anaplerotic Reactions"
"R_ICL_rev","Anaplerotic Reactions"
"R_MALS_b2976_rev","Anaplerotic Reactions"
"R_MALS_b4014_rev","Anaplerotic Reactions"
"R_ME1_rev","Anaplerotic Reactions"
"R_ME2_rev","Anaplerotic Reactions"
"R_PPCK_rev","Anaplerotic Reactions"
"R_PPC_rev","Anaplerotic Reactions"
"R_P5CD","Arg and Pro Metabolism"
"R_ABTA_b1302","Arg and Pro Metabolism"
"R_ABTA_b2662","Arg and Pro Metabolism"
"R_ACGK","Arg and Pro Metabolism"
"R_ACODA","Arg and Pro Metabolism"
"R_ACOTA_b1302","Arg and Pro Metabolism"
"R_ACOTA_b1748","Arg and Pro Metabolism"
"R_ACOTA_b2662","Arg and Pro Metabolism"
"R_ACOTA_b3359","Arg and Pro Metabolism"
"R_ADMDC","Arg and Pro Metabolism"
"R_AGMT","Arg and Pro Metabolism"
"R_ABUTD","Arg and Pro Metabolism"
